"","ID","ocean.region","brood_year","release_year","Median.month.release","N.released","n_month","m.median","m.mean","m.sd","X2.5.","X5.","X10.","X25.","X50.","X75.","X90.","X95.","X97.5."
"153","San_Joaquin","SFB",1986,1987,4,366675,11,2.5050410600908,2.5050410600908,0.366627051632385,1.84438983774413,1.94317374638549,2.0591540829608,2.26641506318979,2.5050410600908,2.75045922788661,2.97004606998301,3.16455138319723,3.30768445234396
"154","San_Joaquin","SFB",1994,1995,5,331042,10,2.20636527856231,2.20636527856231,0.333882468798781,1.64694646006934,1.72176139765959,1.7962607184945,2.00626698164317,2.20636527856231,2.45104422376939,2.65082969446327,2.78147612334189,2.86344507724394
"155","San_Joaquin","SFB",1997,1998,4.5,353354,10.5,2.34299784535707,2.34299784535707,0.356342312524477,1.67235593203039,1.76398052972312,1.90077814118457,2.10674429407704,2.34299784535707,2.56060066013535,2.78236177770135,2.89699120666473,3.10877879992671
"156","San_Joaquin","SFB",1999,2000,4.5,482424,10.5,2.48807409020173,2.48807409020173,0.362209847715312,1.92935674897001,1.99738735557384,2.09797505243821,2.25945479774124,2.48807409020173,2.79170514974703,3.01304659982917,3.16395367370535,3.27396053835676
"157","Smith","NCA",1999,2000,6,49536,9,2.4114455535061,2.4114455535061,0.369441232968452,1.78726568047121,1.91314085452424,2.01907381899896,2.17998177979105,2.4114455535061,2.66393720413701,2.94133978053724,3.07130329663171,3.25083844675119
"158","Smith_large","NCA",1978,1979,11,38302,4,2.56683107510858,2.56683107510858,0.411898481350008,1.84769488092883,1.9639742952034,2.07291748102855,2.28897120997268,2.56683107510858,2.84567845348851,3.1183303260116,3.29908280461855,3.41035890623585
"159","Smith_large","NCA",1980,1981,10,7328,5,2.13740140588698,2.13740140588698,0.327863747949688,1.56147516226169,1.63311669459341,1.76728795391947,1.94506038641962,2.13740140588698,2.36139058324997,2.5984955820237,2.75449271997725,2.80271322332899
"160","Smith_large","NCA",1981,1982,11,20000,4,2.51196525603567,2.51196525603567,0.394284830602713,1.84050024728126,1.9251226357919,2.0423942334857,2.25691771853746,2.51196525603567,2.79059762858099,3.06087876629559,3.2628775812759,3.35766712951298
"161","Smith_large","NCA",1982,1983,11,20000,4,2.47467717689005,2.47467717689005,0.385475906876394,1.7782951478014,1.89637709150939,2.03848876841999,2.2553321045697,2.47467717689005,2.75291376101271,3.02494692202456,3.14389157487999,3.31389438821743
"162","Tehama","SFB",1976,1977,5,79866,10,2.34227720739341,2.34227720739341,0.385960069002909,1.69681967463771,1.7794089410775,1.8848038984848,2.09628730741546,2.34227720739341,2.58809569322491,2.88672779281581,3.02846247883507,3.21098349984118
"163","Tehama","SFB",1977,1978,5,104709,10,2.15293744610016,2.15293744610016,0.328123480025262,1.61167030552649,1.67126413147252,1.76750736421955,1.93552720192091,2.15293744610016,2.43003612394776,2.63885531129834,2.7191300252584,2.81238467237854
"164","Tehama","SFB",1978,1979,4,113457,11,2.33599093820864,2.33599093820864,0.352537212935966,1.72041552957522,1.7980123545363,1.91373373637595,2.11605919333396,2.33599093820864,2.58157111188662,2.81367465163516,2.93004086628668,3.08990952840274
"165","Tehama","SFB",1979,1980,5,36417,10,1.91443714199652,1.91443714199652,0.276381192319569,1.43332691459585,1.47857553159721,1.56967833724876,1.71501914954917,1.91443714199652,2.08944691553739,2.28359810876398,2.41508652044153,2.49246398869002
"166","Tehama","SFB",1980,1981,4,107953,11,2.01172519250939,2.01172519250939,0.308622925468806,1.50941319588836,1.56013116006277,1.64844889490774,1.83020899755236,2.01172519250939,2.23008512159315,2.45688253873327,2.58341993562642,2.74668786426007
"167","Tehama","SFB",1984,1985,4.5,50658,10.5,2.32524860956366,2.32524860956366,0.387849721393504,1.59856642265951,1.74536042372496,1.86917711791384,2.05773523502822,2.32524860956366,2.59449504832618,2.83411962122662,3.01795338699383,3.12373951975859
"168","Trinity","NCA",1977,1978,6,346053,9,2.69262818403902,2.69262818403902,0.400055480907538,2.00711267536764,2.09719004826828,2.22930593453817,2.4101720629991,2.69262818403902,2.96885486623596,3.23726716154524,3.38945459859258,3.57904365486438
"169","Trinity","NCA",1978,1979,6,378572,9,2.96836992416084,2.96836992416084,0.488652514393798,2.17888695926534,2.28064215892598,2.44282163035518,2.65394328455608,2.96836992416084,3.3816009786263,3.69064257823001,3.86856319449778,4.00383184610647
"170","Trinity","NCA",1979,1980,6,382624,9,2.64009241245831,2.64009241245831,0.392661024255252,1.89333620119229,2.01474954502535,2.15104562538454,2.387508910095,2.64009241245831,2.90034145214123,3.14007704013345,3.32180458821865,3.46623784415633
"171","Trinity","NCA",1980,1981,6,201090,9,3.01021436443281,3.01021436443281,0.442180802048829,2.21342922160105,2.32081472331573,2.48561720413876,2.76507055506103,3.01021436443281,3.29045952831654,3.57797470597491,3.77029543925314,3.98614510486086
"172","Trinity","NCA",1981,1982,6,192795,9,3.12552806455944,3.12552806455944,0.475904708789213,2.26534982101575,2.39818259430255,2.55693578617322,2.83895259706108,3.12552806455944,3.46558074939804,3.78879915716838,3.93138227749178,4.08452215711587
"173","Trinity","NCA",1982,1983,6,408591,9,3.15978906208059,3.15978906208059,0.483051692796153,2.34070315263941,2.45494884235747,2.61019721739107,2.8728534284044,3.15978906208059,3.50219436576248,3.84956124488847,4.06443863201248,4.19329198343319
"174","Trinity","NCA",1983,1984,6,479785,9,2.79457620684571,2.79457620684571,0.461968523004432,1.9880075593455,2.11237276530041,2.22641474236987,2.48635672886243,2.79457620684571,3.09634446904609,3.40650818637355,3.6149518554199,3.81776728758182
"175","Trinity","NCA",1984,1985,6,481703,9,2.91402947824722,2.91402947824722,0.455663210859414,2.10406711643861,2.22850463623399,2.37730519142616,2.64989868284218,2.91402947824722,3.20347495527462,3.52419229548473,3.73689659247257,3.96100171362552
"176","Trinity","NCA",1985,1986,6,196249,9,2.72094860134272,2.72094860134272,0.428306914999506,1.98041085992428,2.08918412143577,2.22663498916171,2.43169036743596,2.72094860134272,3.05529598818021,3.28617261480302,3.47118645038506,3.65159372484128
"177","Trinity","NCA",1986,1987,6,202486,9,3.35517130669962,3.35517130669962,0.542053286621833,2.47612469500555,2.57831187042934,2.72487047527173,3.0056869494265,3.35517130669962,3.74376661836488,4.16696845076602,4.36959256347753,4.54559304310318
"178","Trinity","NCA",1988,1989,3,15703,12,2.45996541369514,2.45996541369514,0.3998920479888,1.80220902301532,1.892396006269,1.98743171518749,2.19192904208564,2.45996541369514,2.76051413199768,3.01927316861547,3.18942616617227,3.30606979845795
"179","Trinity","NCA",1991,1992,4.5,264073,10.5,3.02428583436174,3.02428583436174,0.480837111000915,2.17787075106326,2.28337626820239,2.42105047937719,2.71453594840337,3.02428583436174,3.3343947406956,3.68396455932501,3.87817880597279,3.98454075576867
"180","Trinity","NCA",1992,1993,5,236597,10,2.67393101042488,2.67393101042488,0.406868614179732,1.98916851810327,2.09707578212895,2.20959662731719,2.43105502227736,2.67393101042488,2.96141963788651,3.2530549464978,3.40960740142942,3.59746748756098
"181","Trinity","NCA",1993,1994,4,293518,11,2.84726401869121,2.84726401869121,0.419568454774754,2.0507814282301,2.16014726079163,2.33430809399129,2.56319096578793,2.84726401869121,3.11486261744484,3.35847226613217,3.53952995878005,3.7204937230471
"182","Trinity","NCA",1994,1995,6,216563,9,2.99536312377879,2.99536312377879,0.457923110480994,2.13721016440121,2.31334005047951,2.44491168720223,2.67673387471884,2.99536312377879,3.28338661457529,3.60060549920145,3.83880793776544,3.92941642146451
"183","Trinity","NCA",1995,1996,6,216051,9,3.13026236414343,3.13026236414343,0.472586475023232,2.33523549639554,2.40752944249573,2.54453670954184,2.82229526891967,3.13026236414343,3.47648190818099,3.76626157222003,3.96451323900033,4.13829134522709
"184","Trinity","NCA",1996,1997,3,256244,12,3.1167853007213,3.1167853007213,0.45980750882945,2.25774074370024,2.39829976696686,2.55567540359314,2.81415217434928,3.1167853007213,3.42079327298707,3.70236292318136,3.86656521266459,4.05374949590637
"185","Trinity","NCA",1997,1998,6,216770,9,2.74115198395704,2.74115198395704,0.401627897635614,2.01720638976682,2.09147314880588,2.23926381856596,2.47532059560248,2.74115198395704,3.00838272894794,3.276179177777,3.45352092571762,3.57377560001663
"186","Trinity","NCA",1998,1999,6,184781,9,3.00124726380124,3.00124726380124,0.481983039597433,2.21755172335507,2.31156258724738,2.46309238459541,2.67652043827643,3.00124726380124,3.35066527396644,3.67456845060092,3.87772622872418,4.11928392406404
"187","Trinity","NCA",1999,2000,6,183603,9,2.74876909431756,2.74876909431756,0.432877841774904,2.05468420154991,2.12281914509506,2.26176318236488,2.46662852941123,2.74876909431756,3.05391619428491,3.37189006149083,3.54605253398845,3.69566896498075
"188","Trinity","NCA",2000,2001,6,522316,9,2.87611762914065,2.87611762914065,0.462726323570314,2.05762300867744,2.15069760938232,2.26882178186618,2.55493687817623,2.87611762914065,3.181748709808,3.48548367063828,3.71839028176499,3.82467527969604
"189","Trinity","NCA",2001,2002,6,501400,9,3.18506404927867,3.18506404927867,0.490953380656767,2.34118556147372,2.43422893912463,2.63870002319867,2.90232125630906,3.18506404927867,3.54179619208705,3.89319795046701,4.06573231577397,4.2885750123701
"190","Trinity","NCA",2002,2003,6,508963,9,2.81327941091626,2.81327941091626,0.40042126613534,2.0871837331834,2.19522208759535,2.30571043324309,2.54997774456159,2.81327941091626,3.11128775691981,3.35576248272895,3.50884278908861,3.57334919552814
"191","Trinity","NCA",2003,2004,6,535774,9,3.08162513894969,3.08162513894969,0.471939810540746,2.26840136661734,2.36688232708284,2.49645684191212,2.76236320900644,3.08162513894969,3.38386454375444,3.70955456440956,3.9220287219979,4.06773320831509
"192","Trinity","NCA",2004,2005,6,500396,9,2.69510300888468,2.69510300888468,0.394744655543981,1.98838033817721,2.11617549512106,2.2175034687775,2.41937886112909,2.69510300888468,2.94996765796507,3.22036255456595,3.37071802041603,3.54386104572395
"193","Trinity","NCA",2006,2007,6,486833,9,3.07971907261167,3.07971907261167,0.474314669902336,2.2341353229852,2.36547848418715,2.51882611295023,2.75827087562403,3.07971907261167,3.43022469100988,3.70040303076633,3.90821563891147,4.0654450245057
"194","Trinity_large","NCA",1977,1978,10,188015,5,2.50053649005663,2.50053649005663,0.404331660063163,1.82121515302337,1.91795003397657,2.03471912059681,2.26919441326012,2.50053649005663,2.77296684483048,3.05188600904735,3.253645468694,3.38242365051163
"195","Trinity_large","NCA",1977,1979,3,193910,2,2.48836798117479,2.48836798117479,0.398337850491615,1.81376775969901,1.8988873535094,2.03493181418612,2.24594042826473,2.48836798117479,2.76715499403598,3.04961182832872,3.2603375522706,3.39574262206301
"196","Trinity_large","NCA",1978,1979,11,207279,4,2.90620882775149,2.90620882775149,0.412640723449569,2.22537166775633,2.32077304396322,2.42722038434417,2.59654779078961,2.90620882775149,3.18028584457809,3.44960057598465,3.67921549614414,3.8271959435159
"197","Trinity_large","NCA",1978,1980,3,156020,2,2.68853383167858,2.68853383167858,0.407069541390781,1.98096280692734,2.05335232539914,2.18114068232296,2.38806409577793,2.68853383167858,2.98033829240657,3.20843596177163,3.35592632683749,3.48962364714493
"198","Trinity_large","NCA",1979,1980,10,90995,5,2.13064653662625,2.13064653662625,0.348640590149254,1.53756836461086,1.5989409491116,1.68027461813391,1.90509104832627,2.13064653662625,2.35116901029326,2.61706996947256,2.7690133787386,2.89228432001875
"199","Trinity_large","NCA",1979,1981,3,82982,2,2.3493289580495,2.3493289580495,0.36697429067649,1.69156971900542,1.75782906841289,1.90119710647618,2.11923330018195,2.3493289580495,2.61809938317869,2.85906656992883,3.02762479492142,3.0897639506683
"200","Trinity_large","NCA",1980,1981,9,104160,6,2.56741372463622,2.56741372463622,0.383510321343245,1.85350564049639,1.95872227713335,2.10132258653711,2.31018112463511,2.56741372463622,2.82158244876925,3.11199719175983,3.22737617107972,3.371629753619
"201","Trinity_large","NCA",1981,1982,10,94991,5,2.71813463408431,2.71813463408431,0.430294475462418,1.93118557118927,2.05287116809938,2.13468307775307,2.42174110437371,2.71813463408431,3.00936501532669,3.25290109952298,3.44131238890926,3.58151421744719
"202","Trinity_large","NCA",1982,1983,11,20765,4,2.2947448092918,2.2947448092918,0.329511775764505,1.68204994011143,1.77997582732348,1.87668261100477,2.07832455853549,2.2947448092918,2.50998337368485,2.72013294413611,2.87502201586087,2.99622602721055
"203","Trinity_large","NCA",1983,1984,9.5,177992,5.5,2.62879507365586,2.62879507365586,0.391393736695254,1.92200460019191,2.0477722317301,2.1804070478773,2.38628004207551,2.62879507365586,2.87880768819761,3.11319841784945,3.25587754309322,3.44742362554564
"204","Trinity_large","NCA",1983,1985,3,92965,2,2.48732309206672,2.48732309206672,0.384603220184091,1.80418992972661,1.90344621163562,2.03020206136101,2.25653680143569,2.48732309206672,2.7234717333581,3.00587597054255,3.17335034394679,3.33491000930134
"205","Trinity_large","NCA",1984,1985,9.5,177520,5.5,2.47297766164768,2.47297766164768,0.389601728006484,1.76330160677132,1.86589474145046,1.99626247209546,2.23818034465239,2.47297766164768,2.7181121035271,2.97266941144746,3.157000257515,3.29189891297107
"206","Trinity_large","NCA",1984,1986,2,102512,2,2.51727333114933,2.51727333114933,0.354371837612126,1.83713826401228,1.93037218351905,2.0342883384479,2.26433498624426,2.51727333114933,2.76035655213974,2.96353234039944,3.09986876856287,3.17767656262401
"207","Trinity_large","NCA",1985,1986,10,97368,5,2.47589383580734,2.47589383580734,0.373893189335334,1.85716395400577,1.92375875755271,2.02531520305045,2.24943081516133,2.47589383580734,2.7098515688826,3.01743942155638,3.188680737499,3.28512095959713
"208","Trinity_large","NCA",1986,1987,9,127050,6,2.49294532070304,2.49294532070304,0.385241790432642,1.87799710911954,1.95508505144909,2.04262714011836,2.26389366423193,2.49294532070304,2.78483356361367,3.02656055350808,3.19162543816733,3.32348378147783
"209","Trinity_large","NCA",1988,1989,10.5,143934,4.5,2.94088503577848,2.94088503577848,0.438596389060578,2.12958725470668,2.26998143029923,2.38940950258859,2.63757377202652,2.94088503577848,3.21334477051412,3.48627251855689,3.69712892871902,3.91705067894922
"210","Trinity_large","NCA",1989,1990,10,143975,5,2.8842471597289,2.8842471597289,0.448412411817758,2.06864161094455,2.24561891416011,2.38586397870098,2.62659574186547,2.8842471597289,3.20014116230375,3.53901781014665,3.719618038414,3.88614479312102
"211","Trinity_large","NCA",1990,1991,10,103040,5,2.86115170404832,2.86115170404832,0.450583127043061,2.03936083632987,2.1940246963878,2.35919046285165,2.5708758380875,2.86115170404832,3.16104783795873,3.50031201826058,3.6645123654937,3.82532711712363
"212","Trinity_large","NCA",1991,1992,10,115300,5,2.7677209178462,2.7677209178462,0.410310298896364,2.02679001327593,2.13094132385074,2.24738138094543,2.48094691451292,2.7677209178462,3.03244789586306,3.28548928686577,3.46297720440887,3.64765676038978
"213","Trinity_large","NCA",1992,1993,10,108894,5,2.4392165156746,2.4392165156746,0.354912152313292,1.80860222055713,1.8741518688393,2.00786677944505,2.21010319562248,2.4392165156746,2.6926145372227,2.95302601667851,3.086732405433,3.18954862875652
"214","Trinity_large","NCA",1993,1994,10,110388,5,2.83965874832655,2.83965874832655,0.439420954307032,2.04485155194428,2.15878960087165,2.30461023419609,2.56107167277389,2.83965874832655,3.15061872595241,3.49030234167134,3.63999410697747,3.7232137066549
"215","Trinity_large","NCA",1994,1995,10,113124,5,2.71791569386912,2.71791569386912,0.416319753021504,1.98053024347356,2.10013065065151,2.23365634416952,2.44732474967711,2.71791569386912,2.98853373920962,3.28447407210051,3.48151342551333,3.62402803375045
"216","Trinity_large","NCA",1995,1996,10,110327,5,2.47318161388083,2.47318161388083,0.396471297377456,1.83893575931671,1.92595623442128,2.03026620204457,2.21756021326237,2.47318161388083,2.7805263750331,3.06012335703633,3.23575491861349,3.33763904227754
"217","Trinity_large","NCA",1996,1997,10,109869,5,2.73785507321285,2.73785507321285,0.461611962614847,1.92350214067757,2.05072564436337,2.20361756343063,2.43417851208563,2.73785507321285,3.05036137689661,3.35033078072203,3.57751635781862,3.78157846986457
"218","Trinity_large","NCA",1997,1998,10,313080,5,2.61165816952368,2.61165816952368,0.401845173340523,1.91825426164057,2.01074978509842,2.10776754526545,2.34274131607279,2.61165816952368,2.86431132205676,3.15285368119744,3.31155256303495,3.53103701649589
"219","Trinity_large","NCA",1998,1999,10,351399,5,2.71637606764015,2.71637606764015,0.4347534870284,1.95583485951095,2.08273979228677,2.22733953407451,2.42681737220336,2.71637606764015,3.03649363834117,3.29863923775092,3.52067700827189,3.75134098039682
"220","Trinity_large","NCA",1999,2000,10,299542,5,2.6784920643392,2.6784920643392,0.361406832596366,1.99736229245332,2.09813207945634,2.19249717765743,2.41457436664472,2.6784920643392,2.94333572554942,3.13692554298433,3.2648390866273,3.35337814871647
"221","Trinity_large","NCA",2000,2001,10,216593,5,2.4976336174406,2.4976336174406,0.3838417732406,1.86101249380692,1.95114460292846,2.05403593558988,2.23303506269357,2.4976336174406,2.76945967322424,3.02588033104462,3.19396220132001,3.33136590606267
"222","Trinity_large","NCA",2001,2002,10,230055,5,2.52714415412293,2.52714415412293,0.391581338097466,1.85395456083004,1.94083512624907,2.03294867963939,2.25296183601609,2.52714415412293,2.81191262425995,3.03904723405945,3.1931204847163,3.32683577359835
"223","Trinity_large","NCA",2002,2003,10,236319,5,2.58680479234608,2.58680479234608,0.428631819313765,1.83915669157112,1.94411738818283,2.08059829111423,2.30453128316908,2.58680479234608,2.8818541479292,3.15155898378015,3.3176571486158,3.50564322145822
"224","Trinity_large","NCA",2003,2004,10,225798,5,2.65164226956072,2.65164226956072,0.406062333245875,1.9209542745038,2.00416022575736,2.13095541311958,2.33258626970593,2.65164226956072,2.93674041041861,3.17157065324232,3.29364275220165,3.45123196380492
"225","Trinity_large","NCA",2004,2005,10,223076,5,2.48538158760698,2.48538158760698,0.393980722713365,1.78753585914655,1.90831635415088,2.03471306164896,2.24229498272512,2.48538158760698,2.784783375934,3.02534103324994,3.18290773122175,3.37698011775125
"226","Trinity_large","NCA",2005,2006,10,227903,5,2.67376120817632,2.67376120817632,0.442933445518634,1.91641147141327,2.0024597244921,2.13202624958708,2.41917664737167,2.67376120817632,2.94269135785825,3.31201737158915,3.47077133030604,3.62836399016709
"227","Trinity_large","NCA",2006,2007,10,238156,5,2.46886517344489,2.46886517344489,0.381525982658063,1.74477347716805,1.91303458343548,2.02725744625163,2.22518279917058,2.46886517344489,2.74624471934299,2.96147928330199,3.10053103417515,3.23087883772598
"228","Yuba","SFB",1983,1984,4,30100,11,2.16555375300583,2.16555375300583,0.371668582681235,1.52274750108603,1.63557064790915,1.73832216667721,1.93198457878689,2.16555375300583,2.43722913241489,2.68162926472277,2.81907745873435,2.96903332766464
"229","Yuba","SFB",1986,1987,4,32021,11,2.27139271103941,2.27139271103941,0.392531372580789,1.59927549722211,1.69815614484744,1.82322589797441,2.00178461011339,2.27139271103941,2.55040237104526,2.84231070822747,2.9696235773375,3.14226738863801
"230","Yuba","SFB",1988,1989,5,1974,10,2.00772175110996,2.00772175110996,0.307559381221808,1.44887830912678,1.56018340252631,1.63654671172707,1.80068497981391,2.00772175110996,2.21691128043614,2.43234400932122,2.53326158458315,2.63195116549615
